drugName_clean,n_reviews,patient_mean,patient_expected,patient_std,pct_high,pct_none,drug_name,log_reports,serious_rate,death_rate,hosp_rate,lifethreat_rate,disability_rate,no_faers,faers_severity,patient_z,faers_z,divergence_z,flag
dexlansoprazole,142,0.9366197183098591,1.075219469708552,0.7538093951690422,0.176056338028169,0.5211267605633803,dexlansoprazole,10.62490629943787,0.8094265781861494,0.0890487532202401,0.1724833519661692,0.0184708112574733,0.0248140767024741,0,0.45026490535688,-0.25984334439293744,-0.005861501938608368,-0.2539818424543291,agreement
dexmethylphenidate,125,1.24,1.2899874709392078,0.6093880778310581,0.168,0.232,dexmethylphenidate,8.48714627006394,0.3397277227722772,0.0074211502782931,0.0859616573902288,0.0140177283034425,0.0150484436198721,0,0.17406838898175514,0.6024113356408141,-1.5202498486124845,2.1226611842532987,patient-worse-than-FAERS
dextroamphetamine,128,0.9609375,1.0162459658275231,0.5037194779694122,0.046875,0.375,dextroamphetamine,10.773503952878292,0.4412603245146954,0.0149775859901964,0.1221249319200636,0.0138883070090912,0.0235451841300431,0,0.23601042380293996,-0.49661129598733633,-1.1806210331097338,0.6840097371223974,agreement
dextromethorphan,171,1.2514619883040936,1.3307285648141673,0.5818122166526536,0.13450292397660818,0.25146198830409355,dextromethorphan,10.470759670120469,0.487886524822695,0.1220086197119201,0.2061075195644777,0.0362935238743336,0.0248383804014971,0,0.4178500223214823,0.7659794587414723,-0.183592639796016,0.9495720985374884,agreement
diazepam,415,0.7566265060240964,0.973652672084118,0.5248421226284677,0.08433734939759036,0.4939759036144578,diazepam,11.690360100190787,0.8099130638704166,0.1904131843837406,0.3475053176344482,0.0685430519034619,0.0339909893312341,0,0.6857678964167231,-0.6676156665539751,1.2854038259103593,-1.9530194924643345,agreement
diclegis,80,1.1,1.2717307890104332,0.7238472232791886,0.225,0.475,diclegis,5.996452088619021,0.513715710723192,0.027431421446384,0.2144638403990025,0.0174563591022443,0.0124688279301745,0,0.3114713216957604,0.529114059767454,-0.76686815201537,1.295982211782824,agreement
diclofenac,616,0.625,0.8379080456402299,0.5407217521179726,0.08279220779220779,0.564935064935065,diclofenac,11.998365586153009,0.5969704433497537,0.0839323519275269,0.2699399340258973,0.0739377677120772,0.0696051400718822,0,0.505867264165381,-1.2126057897100344,0.2990068046290592,-1.5116125943390937,agreement
dicyclomine,143,1.062937062937063,1.1521247642923051,0.6910740890744798,0.14685314685314685,0.35664335664335667,dicyclomine,9.5302475917227,0.6154237534525367,0.0599898322318251,0.303144745442661,0.019028251870143,0.0257825550148885,0,0.42945972099545293,0.048917503565031814,-0.11993654227892303,0.16885404584395486,agreement
diethylpropion,112,0.8571428571428571,1.0574641509674403,0.5125675300831997,0.07142857142857142,0.42857142857142855,diethylpropion,4.8283137373023015,0.6693548387096774,0.0403225806451612,0.2096774193548387,0.0080645161290322,0.032258064516129,0,0.3749999999999998,-0.33112773774896803,-0.41853975393786874,0.08741201618890071,agreement
differin,137,1.218978102189781,1.2455757074752163,0.46675611234283837,0.08029197080291971,0.16058394160583941,differin,9.120415664448196,0.3422723292469352,0.0710143341722289,0.1261625998468103,0.0261516577306051,0.0214465477623372,0,0.27271124248783474,0.4241061380511063,-0.9793900659011946,1.403496203952301,agreement
diflucan,81,0.8888888888888888,1.0653963728679126,0.6510086295889763,0.1111111111111111,0.5185185185185185,diflucan,11.138101097868566,0.8476963823161326,0.1792115216758801,0.4390893220832121,0.0921152167588012,0.0276403840558626,0,0.7461055396584708,-0.2992813015128601,1.6162357458429235,-1.9155170473557837,agreement
dihydroergotamine,30,1.3666666666666667,1.2850048397010823,0.7034848078574787,0.23333333333333334,0.3,dihydroergotamine,7.0925737159746784,0.517901748542881,0.0158069883527454,0.1239600665557404,0.0108153078202995,0.016638935108153,0,0.2534570470254266,0.5824069724240515,-1.0849610181185991,1.6673679905426506,agreement
dilantin,49,0.6530612244897959,0.9623927824932945,0.713236928223469,0.08163265306122448,0.673469387755102,dilantin,10.505806992135533,0.815831987075929,0.1123856978590593,0.3669440946175327,0.0611345343043311,0.0262552702184745,0,0.6078936578870013,-0.7128220866943932,0.8584185732240451,-1.5712406599184383,agreement
dilaudid,261,1.5708812260536398,1.4194162973488444,0.5387003858569157,0.15708812260536398,0.19923371647509577,dilaudid,11.418922430479109,0.9268967941816264,0.3070956968811451,0.1851977984554033,0.0217078449251321,0.1074626209805881,0,0.7703537449898521,1.1220446639927817,1.7491889056565872,-0.6271442416638056,agreement
diltiazem,84,1.2261904761904763,1.245982399747069,0.7586185054928652,0.17857142857142858,0.39285714285714285,diltiazem,10.4352622050525,0.7413458712900381,0.1491862036547388,0.4257300663963805,0.0629884247018038,0.0474763499618073,0,0.6680791829746486,0.4257389339645063,1.1884164277494471,-0.7626774937849408,agreement
dimenhydrinate,42,0.8333333333333334,0.9568913331021927,0.6056427644113624,0.16666666666666666,0.5,dimenhydrinate,9.24994562656854,0.9499182928001538,0.0787272902047486,0.4832259925021628,0.1183312506007882,0.0551763914255503,0,0.7386042487743919,-0.7349094109571536,1.5751060905925607,-2.310015501549714,FAERS-worse-than-patient
dimethyl fumarate,31,0.7096774193548387,0.910275159060441,0.5612945211343245,0.0967741935483871,0.5161290322580645,dimethyl fumarate,11.71198941576377,0.3323525313706366,0.0175947551731202,0.1869371030526531,0.0038762548658061,0.0040729358737963,0,0.21672112511494002,-0.9220649183066854,-1.2863844566749474,0.36431953836826203,agreement
diovan,54,0.9444444444444444,1.0068784705445921,0.6792735366561892,0.07407407407407407,0.48148148148148145,diovan,11.656783355312054,0.7644847508423633,0.0930450069714473,0.3687419352045102,0.0478042105810116,0.0293060595300984,0,0.5655190099622895,-0.5342200952573294,0.6260779418004571,-1.1602980370577864,agreement
diphenhydramine,152,0.5592105263157895,0.7824385927650483,0.5293718912887483,0.05263157894736842,0.6052631578947368,diphenhydramine,12.179733803647622,0.680566398224998,0.1258932238193018,0.2849743326488706,0.0405082135523613,0.0236960985626283,0,0.5215441494469654,-1.435305610290708,0.384963328245491,-1.820268938536199,agreement
disulfiram,61,0.5737704918032787,0.8294910827308806,0.5737483108557409,0.04918032786885246,0.6557377049180327,disulfiram,7.007600613951853,0.8858695652173914,0.1005434782608695,0.4728260869565217,0.0815217391304347,0.0271739130434782,0,0.6869565217391302,-1.2463983734220863,1.2919210708069968,-2.5383194442290833,FAERS-worse-than-patient
divalproex sodium,298,1.1442953020134228,1.2242295135235166,0.6020747519604237,0.12751677852348994,0.31543624161073824,divalproex sodium,10.731493369542711,0.669434671445117,0.0555555555555555,0.325774457115393,0.037117140734915,0.0296019574430899,0,0.4696882683448821,0.33840503020313717,0.10063699756562423,0.23776803263751295,agreement
docosanol,215,1.083720930232558,1.1493285129670066,0.43069831964043004,0.06046511627906977,0.17674418604651163,docosanol,9.583213415483687,0.0191644836619329,0.0006199200991872,0.0090921614547458,0.0004821600771456,0.000344400055104,0,0.011542154025429251,0.03769106024957791,-2.411382870407568,2.449073930657146,patient-worse-than-FAERS
dofetilide,40,0.575,0.6791953846521891,0.5980313065971289,0.1,0.7,dofetilide,9.247925132303454,0.5955684007707129,0.0778270082835677,0.2863610094394144,0.0261991909073396,0.0107879021383163,0,0.42818891745718185,-1.8498084173518212,-0.12690437118034134,-1.72290404617148,agreement
donepezil,42,1.5238095238095237,1.5874758294946207,0.6394415027608897,0.23809523809523808,0.23809523809523808,donepezil,10.501884396550263,0.7538216210271638,0.1585630651677981,0.3985927493609653,0.0448561141192315,0.0314157711018882,0,0.6418818572231368,1.7967732887721695,1.0447762205781668,0.7519970681940027,agreement
doryx,59,0.8983050847457628,1.0912179620954339,0.42645635616081984,0.05084745762711865,0.3050847457627119,doryx,9.708202329350314,0.5907347659341329,0.1306911433955382,0.2727493769375722,0.0768950215792353,0.0815148015318217,0,0.5628626399802276,-0.19561229109343786,0.6115130378035316,-0.8071253288969695,agreement
doxepin,217,0.9723502304147466,1.1050551107898061,0.5715207812195818,0.10599078341013825,0.3087557603686636,doxepin,9.42100640177928,0.6945457492503444,0.1747407647440051,0.2851587815942968,0.0430168502916396,0.0233311730395333,0,0.5764291816772418,-0.14005864179895283,0.6858985257896281,-0.8259571675885808,agreement
doxycycline,842,1.152019002375297,1.2357098995666318,0.6245028425906631,0.16983372921615203,0.29453681710213775,doxycycline,11.12608582098523,0.7243314917127072,0.0976457250548447,0.3192773745196484,0.067801351610006,0.0621770049617927,0,0.5723488445897407,0.38449670371849903,0.6635259954734948,-0.27902929175499575,agreement
doxylamine,103,0.8640776699029126,0.9784206138134607,0.5329832597154266,0.10679611650485436,0.42718446601941745,doxylamine,8.938794081433805,0.4374425626887226,0.0746621178323054,0.1743865634431177,0.0292612518042251,0.0125967720771552,0,0.32531491025786974,-0.6484732428842653,-0.6909636132118014,0.04249037032753611,agreement
dramamine,33,0.7878787878787878,0.8879337679671943,0.5233032002528205,0.09090909090909091,0.48484848484848486,dramamine,9.074978734045509,0.7997250229147571,0.085652124126875,0.4421161113019581,0.1027138440398488,0.028169014084507,0,0.6485170717433152,-1.0117615626774978,1.0811571701966332,-2.092918732874131,FAERS-worse-than-patient
dronabinol,36,1.1944444444444444,1.2395846389734468,0.670000266675352,0.08333333333333333,0.3333333333333333,dronabinol,8.973604867142505,0.7488590263691683,0.20909897351413,0.3905715371942719,0.0366240020276264,0.0179951843872766,0,0.6709382807152111,0.4000530816160114,1.2040928901362093,-0.804039808520198,agreement
dulaglutide,299,1.3311036789297659,1.3524326996292948,0.6616660138170367,0.1939799331103679,0.22408026755852842,dulaglutide,11.371027743441651,0.2556450776306234,0.0188083438976604,0.1190734124697476,0.0115131958050017,0.0075832661057969,0,0.1695574163397804,0.8531176344156417,-1.5449835581133422,2.398101192528984,patient-worse-than-FAERS
dulcolax,503,1.6958250497017893,1.6666040353260823,0.7405948109674272,0.35984095427435386,0.21073558648111332,dulcolax,10.798043792264275,0.7511143826933301,0.1325934101872291,0.4497792494481236,0.0593573706156487,0.0336235794293189,0,0.6538397518123321,2.1144587233336045,1.1103414798880877,1.0041172434455168,agreement
dulera,35,0.8285714285714286,0.9724246213042753,0.5612541661981549,0.11428571428571428,0.45714285714285713,dulera,9.640172836532642,0.3126179475499447,0.0284338603682738,0.159346736937992,0.0115166894397813,0.0141843971631205,0,0.22103504266826257,-0.6725460683185341,-1.262731202256667,0.5901851339381329,agreement
duloxetine,1251,0.9232613908872902,1.0460121179558985,0.5917760564428559,0.09352517985611511,0.40687450039968026,duloxetine,12.12367967815874,0.6154314081187064,0.061895635271825,0.2637622773250226,0.0308283699187212,0.0264630987995504,0,0.42159306146461045,-0.3771055789707515,-0.16306951758618063,-0.21403606138457085,agreement
dymista,65,1.0923076923076922,1.1898913048715387,0.7203482402194687,0.2,0.46153846153846156,dymista,8.296546520300614,0.5856822150162135,0.0159640808181591,0.2172611623846345,0.027438263906211,0.0351708655525068,0,0.34686954352706395,0.20054333318829745,-0.572779336783916,0.7733226699722134,agreement
effexor,352,1.5255681818181819,1.5402915937187565,0.6631162732213095,0.2585227272727273,0.20738636363636365,effexor,11.232854355519782,0.6778577667204827,0.0669957126978245,0.2809903138728629,0.041999682422061,0.0374344995500979,0,0.4706520952731181,1.6073371163050225,0.10592167054951028,1.5014154457555122,agreement
effexor xr,519,1.30635838150289,1.373748188618689,0.6219443255372454,0.2003853564547206,0.27167630057803466,effexor xr,11.232854355519782,0.6778577667204827,0.0669957126978245,0.2809903138728629,0.041999682422061,0.0374344995500979,0,0.4706520952731181,0.9386954673935354,0.10592167054951028,0.8327737968440251,agreement
efinaconazole,99,0.494949494949495,0.8022504487568125,0.46916404956165786,0.04040404040404041,0.6565656565656566,efinaconazole,7.556427969440253,0.3697698744769874,0.0528242677824267,0.2039748953974895,0.0449790794979079,0.0407949790794979,0,0.3302824267782425,-1.3557645918374666,-0.6637266689190457,-0.6920379229184208,agreement
efudex,30,0.9333333333333333,1.0483918016278526,0.5936101440755616,0.06666666666666667,0.4666666666666667,efudex,11.224843312497107,0.946456440833967,0.1424322053115287,0.401872774079953,0.0758313436220304,0.0181274926969814,0,0.7006598443872065,-0.36755157943923555,1.3670565301578808,-1.7346081095971164,agreement
eletriptan,116,0.7241379310344828,0.8924190974084396,0.5000259596618496,0.017241379310344827,0.45689655172413796,eletriptan,8.848939995030118,0.523905240488155,0.0140683318977892,0.1751363766867643,0.0169394200401952,0.0252655756531725,0,0.29004553137699474,-0.9937537762286526,-0.8843459812177769,-0.10940779501087572,agreement
ella,71,1.0422535211267605,1.1800922760499575,0.6567504862139787,0.18309859154929578,0.36619718309859156,ella,6.212606095751519,0.8975903614457831,0.0040160642570281,0.1345381526104417,0.0321285140562249,0.038152610441767,0,0.3929718875502007,0.1612020048117311,-0.3199997092227763,0.4812017140345074,agreement
elmiron,59,0.5084745762711864,0.8148470997275601,0.5710332655969703,0.05084745762711865,0.6610169491525424,elmiron,8.832733591996416,0.7007150153217568,0.0160490224686314,0.0925007295010213,0.0105048147067405,0.0172162241027137,0,0.2929691004529611,-1.305191316535557,-0.8683160218343416,-0.43687529470121544,agreement
eluxadoline,125,1.056,1.1722883113462166,0.6855469896819794,0.16,0.368,eluxadoline,7.97349996402463,0.3814610613370089,0.0220537560303239,0.1909028256374914,0.0082701585113714,0.0130944176430048,0,0.24772570640937272,0.1298704980227286,-1.116386017802456,1.2462565158251846,agreement
empagliflozin,54,1.0,1.11140520958288,0.6100798429960768,0.12962962962962962,0.4074074074074074,empagliflozin,11.1466618390612,0.6015713006556714,0.0485208636829124,0.3261311678758419,0.0576509786387041,0.020178563701663,0,0.4523036153196621,-0.11456414368177704,0.005316765804971363,-0.11988090948674841,agreement
enbrel,192,0.3958333333333333,0.6012984449563153,0.48987063299672395,0.036458333333333336,0.7083333333333334,enbrel,13.292755729999476,0.359457016016948,0.0283242590456143,0.1112662848044474,0.0160655372720464,0.0197256124300875,0,0.2184548647716208,-2.1625505410769392,-1.2768783442637477,-0.8856721968131915,agreement
endocet,39,1.1282051282051282,1.2474515913181499,0.43096290838740153,0.02564102564102564,0.28205128205128205,endocet,10.039896052315676,0.8220660760267098,0.1273885350318471,0.1853241427449611,0.0272663816420905,0.0468981764243957,0,0.52131225802309,0.43163747239095535,0.3836918651777472,0.04794560721320812,agreement
epclusa,59,1.0169491525423728,1.0722377828231993,0.719643140772025,0.1694915254237288,0.3898305084745763,epclusa,9.429395577381786,0.2951715272756487,0.0441838046272493,0.1074871465295629,0.0095597686375321,0.0145404884318766,0,0.20430499288706466,-0.27181427794243523,-1.3544622376818545,1.0826479597394192,agreement
epiduo,483,1.5072463768115942,1.4802269619313508,0.43433654916244596,0.07660455486542443,0.07039337474120083,epiduo,7.259116128097101,0.3176056338028169,0.004225352112676,0.0746478873239436,0.0169014084507042,0.0140845070422535,0,0.1602112676056337,1.3661884835179057,-1.596228587974795,2.962417071492701,patient-worse-than-FAERS
erlotinib,32,0.96875,1.1355446229230504,0.5510746694313888,0.03125,0.53125,erlotinib,9.425209786838147,0.9789448209099708,0.4647466924814456,0.3130848660858341,0.0248467247499193,0.0063730235559858,0,0.9393110680864795,-0.017648765196333863,2.675583650024875,-2.6932324152212086,FAERS-worse-than-patient
errin,40,1.325,1.3621819922976826,0.5426129651715987,0.2,0.25,errin,8.027802848370312,0.5221932114882507,0.0163185378590078,0.2160574412532637,0.0434073107049608,0.0205613577023498,0,0.33012402088772835,0.8922592811328723,-0.6645952100497865,1.556854491182659,agreement
escitalopram,1739,1.0994824611845888,1.2003302347291702,0.6078602558727496,0.15008625646923518,0.3341000575043128,escitalopram,11.827122878077736,0.6717398293196165,0.0812255779133038,0.3164299017638681,0.045458861337326,0.0315012964247891,0,0.499380474158336,0.24245374848624468,0.2634396681462537,-0.02098591966000901,agreement
esomeprazole,113,0.5221238938053098,0.7117476325953318,0.6900152045304405,0.09734513274336283,0.7345132743362832,esomeprazole,12.359300042119752,0.7179136239992449,0.0836189552885461,0.31037633463025,0.0384013177932111,0.0281403758627641,0,0.5046005271419483,-1.719117029557747,0.29206127247042246,-2.0111783020281693,FAERS-worse-than-patient
estarylla,119,1.7394957983193278,1.697955413545508,0.6506931860030888,0.3445378151260504,0.20168067226890757,estarylla,7.064759027791802,0.4541559554413025,0.0145423438836612,0.1591103507271171,0.0290846877673225,0.0153977758768177,0,0.2643904992072409,2.2403288363872496,-1.0250127870896186,3.265341623476868,patient-worse-than-FAERS
estradiol,301,0.4152823920265781,0.6837934153275593,0.5791511583372689,0.07973421926910298,0.7740863787375415,estradiol,12.154858295394863,0.5090839175941972,0.0175144989316576,0.2257149473196711,0.0278347911206542,0.0309977159577715,0,0.3270633819367157,-1.8313481558321418,-0.6813767249711933,-1.1499714308609486,agreement
eszopiclone,210,0.9571428571428572,1.0686065259373114,0.5622635840309943,0.11904761904761904,0.3476190476190476,eszopiclone,10.129865866360268,0.3993300634047135,0.0666267942583732,0.1835725677830941,0.0226076555023923,0.0179824561403508,0,0.3088859408714937,-0.2863931175569031,-0.7810438217282566,0.4946507041713535,agreement
etanercept,203,0.3891625615763547,0.5967607102219229,0.4927576567583743,0.034482758620689655,0.7142857142857143,etanercept,13.292755729999476,0.359457016016948,0.0283242590456143,0.1112662848044474,0.0160655372720464,0.0197256124300875,0,0.2184548647716208,-2.1807687252992687,-1.2768783442637477,-0.903890381035521,agreement
etodolac,56,1.125,1.1756228642029372,0.6343725730627987,0.17857142857142858,0.39285714285714285,etodolac,8.685584842676693,0.6477849171457558,0.0775862068965517,0.3297836375929682,0.0425963488843813,0.0336375929682217,0,0.49443689502202276,0.14325812462469753,0.23633397277707383,-0.0930758481523763,agreement
etonogestrel,4402,1.407314856883235,1.45395366418943,0.5777952885447031,0.20127214902317128,0.16424352567014994,etonogestrel,11.14430806435553,0.3437387042204647,0.0054504973398103,0.1108171408743927,0.0166261855193152,0.0254452926208651,0,0.1950933322932038,1.2607059451133071,-1.4049698676836435,2.665675812796951,patient-worse-than-FAERS
evolocumab,49,1.2857142857142858,1.289838524299255,0.8040111193827683,0.24489795918367346,0.32653061224489793,evolocumab,11.964173044066817,0.1562884129137449,0.0121126437660005,0.0501891406518665,0.0036363404786468,0.005107434437609,0,0.09057801445530096,0.6018133418212563,-1.9780284328672386,2.5798417746884947,patient-worse-than-FAERS
exemestane,39,1.2307692307692308,1.390531486416421,0.7117218242442244,0.1282051282051282,0.38461538461538464,exemestane,9.955225747940542,0.7643287905408613,0.1182754854945159,0.2483262902996059,0.0339964863966573,0.0256398081762499,0,0.5168823226472781,1.0060773724705052,0.35940248384269663,0.6466748886278086,agreement
exenatide,247,0.8623481781376519,1.0087579538558378,0.5719061460852845,0.07692307692307693,0.3724696356275304,exenatide,10.864923719378258,0.2796321786342433,0.0336850959700237,0.1439741530932171,0.0135352144987382,0.008086717136958,0,0.20605069970176637,-0.5266743097032403,-1.344890509219853,0.8182161995166128,agreement
exforge,39,0.7948717948717948,1.0527486948611242,0.6070202192684504,0.02564102564102564,0.5128205128205128,exforge,9.565774546478782,0.8769187635802902,0.1220999509357258,0.3333566972734282,0.0495549169411929,0.0302796663629354,0,0.612693628653536,-0.3500594411352563,0.8847368624212296,-1.234796303556486,agreement
ezetimibe,41,1.3170731707317074,1.4253167960124893,0.903990542840262,0.3170731707317073,0.4634146341463415,ezetimibe,11.381779795671903,0.64445407674408,0.0573493866009942,0.2961759474620331,0.0433597847402745,0.0414671409677566,0,0.46248840982488393,1.1457340989090965,0.06116009907506882,1.0845739998340276,agreement
falmina,38,1.631578947368421,1.6274450877335924,0.8356633661659728,0.3684210526315789,0.23684210526315788,falmina,6.466144724237619,0.6931464174454829,0.0327102803738317,0.2819314641744548,0.0373831775700934,0.0342679127725856,0,0.4355140186915886,1.9572426313955975,-0.08674076559552046,2.043983396991118,patient-worse-than-FAERS
famciclovir,38,0.4473684210526316,0.7968818510346473,0.42540098867751514,0.02631578947368421,0.6578947368421053,famciclovir,7.905441649060286,0.6985239852398524,0.0984876429361859,0.3105864994466986,0.0527480634452231,0.0195499815566211,0,0.5192215260773042,-1.3773185406782158,0.3722283603650487,-1.7495469010432645,agreement
farxiga,55,1.309090909090909,1.3045249509583845,0.45866523203181253,0.05454545454545454,0.2,farxiga,10.888912479243952,0.7603273359116641,0.1713576467953264,0.2833999029452387,0.0569636791220277,0.0231624920676397,0,0.602940486786415,0.6607766885360524,0.8312602850158693,-0.17048359647981692,agreement
febuxostat,36,1.4722222222222223,1.4120399104878085,0.8153651632760591,0.3055555555555556,0.3611111111111111,febuxostat,9.701432566051784,0.7546823356591994,0.1310893512851897,0.4284577723378213,0.0634026927784577,0.0375152998776009,0,0.6487058022889469,1.0924298049065957,1.0821919817240093,0.01023782318258637,agreement
femara,42,1.0,1.215275921106536,0.7131061433603537,0.11904761904761904,0.5238095238095238,femara,11.011769604649244,0.8027469171467719,0.0987917203129642,0.2548611798884157,0.0345977353009144,0.0226800039615727,0,0.5106005764150361,0.30245797607767266,0.32495960449099115,-0.022501628413318486,agreement
fenofibrate,33,0.8787878787878788,1.002499833439126,0.7522523905195723,0.15151515151515152,0.5454545454545454,fenofibrate,10.450944000123906,0.6856588922970079,0.0788697362332253,0.3505321610365571,0.0410978713558537,0.0225011568718186,0,0.5084625913355622,-0.551799531275374,0.3132370102591344,-0.8650365415345084,agreement
fentanyl,317,0.8643533123028391,1.0726845441161086,0.5360850087295228,0.07570977917981073,0.5078864353312302,fentanyl,11.63861493997545,0.8549555032237011,0.2945798645407083,0.3148811203612248,0.0827836178919147,0.0286792719063073,0,0.7948094603363779,-0.2700206121567427,1.8832798450225685,-2.153300457179311,FAERS-worse-than-patient
fesoterodine,37,0.9459459459459459,1.1174090697602295,0.4896952418680742,0.08108108108108109,0.32432432432432434,fesoterodine,9.280705634636746,0.5603094705443699,0.0406413124533929,0.2136465324384787,0.0257270693512304,0.0182699478001491,0,0.3489280387770319,-0.09045973098284758,-0.5614925861067241,0.47103285512387655,agreement
fetzima,122,1.8032786885245902,1.751549173588109,0.7152132209298331,0.4262295081967213,0.20491803278688525,fetzima,7.540090320145325,0.5289739500265817,0.0861244019138756,0.1568314726209463,0.0441254651780967,0.0446570972886762,0,0.38979266347687397,2.4554980895000935,-0.33743142759235906,2.7929295170924524,patient-worse-than-FAERS
fexofenadine,88,0.4431818181818182,0.7143565824079353,0.46865945715969826,0.022727272727272728,0.6590909090909091,fexofenadine,10.06087584278487,0.3472721053531725,0.029647983595352,0.1430280246069719,0.0171736158578263,0.016660970608339,0,0.23074519961688805,-1.7086425679386972,-1.209490311602562,-0.49915225633613525,agreement
finacea,47,0.5319148936170213,0.8455174491769274,0.5087737134523096,0.06382978723404255,0.6382978723404256,finacea,6.6293632534374485,0.5411140583554377,0.0846560846560846,0.1785714285714285,0.0767195767195767,0.0859788359788359,0,0.4578368630092766,-1.1820554108165968,0.035655619930964326,-1.2177110307475612,agreement
finasteride,79,1.0379746835443038,1.1301338679828907,0.6460860176280332,0.1518987341772152,0.3924050632911392,finasteride,10.98425828974124,0.6434756035448711,0.0851742509077335,0.2672639044419559,0.0402796158675218,0.071498863212189,0,0.4941217811347225,-0.03937196764239007,0.23460620008440705,-0.2739781677267971,agreement
fingolimod,70,0.8428571428571429,0.9971918808673359,0.6126144663731151,0.07142857142857142,0.4714285714285714,fingolimod,11.367298356083849,0.5151942808888683,0.0144712945504181,0.137529353245341,0.0159751061343944,0.0162411651069441,0,0.26194315592212547,-0.5731100008062041,-1.0384315955522698,0.4653215947460657,agreement
fioricet,121,0.7603305785123967,0.9927154696339386,0.4194015755135885,0.04132231404958678,0.39669421487603307,fioricet,9.28489110324048,0.5647004180213655,0.0676691729323308,0.2532256567344286,0.0173582103406664,0.0258052538754293,0,0.3956423726912884,-0.5910819822635679,-0.3053574116633956,-0.2857245706001723,agreement
flagyl,175,1.36,1.4677248295118381,0.7232226910693222,0.24,0.3142857142857143,flagyl,11.038029889644063,0.8423092385623543,0.10841881853555,0.4269704473100299,0.0823391323921921,0.0385889314081744,0,0.667480371658747,1.3159946831037135,1.1851331391310407,0.1308615439726728,agreement
flecainide,87,0.5287356321839081,0.802952300028237,0.6219998631055594,0.08045977011494253,0.6896551724137931,flecainide,8.53817159780143,0.7462277091906722,0.084818805093046,0.4023506366307541,0.056611165523996,0.0246816846229187,0,0.5724285478208646,-1.352946785925945,0.6639630091114308,-2.0169097950373756,FAERS-worse-than-patient
flonase,72,0.5694444444444444,0.7259871022723264,0.5949642291394851,0.06944444444444445,0.6388888888888888,flonase,11.479513448624989,0.5016042891446552,0.0457746114793254,0.225347161188258,0.0226236390144034,0.0256222017722539,0,0.3449639312689514,-1.66194813428549,-0.5832278284406501,-1.0787203058448398,agreement
fluconazole,261,1.0574712643678161,1.1271158757102118,0.6630316402912457,0.11877394636015326,0.4367816091954023,fluconazole,11.138101097868566,0.8476963823161326,0.1792115216758801,0.4390893220832121,0.0921152167588012,0.0276403840558626,0,0.7461055396584708,-0.05148866075547792,1.6162357458429235,-1.6677244065984014,agreement
fluocinonide,30,0.43333333333333335,0.7687296917942278,0.43537348677452414,0.03333333333333333,0.6666666666666666,fluocinonide,8.626944055375356,0.4343615494978479,0.0462448467467288,0.1835454382505825,0.010754615522495,0.0177451156121168,0,0.28935130406785214,-1.4903443681711905,-0.888152436710794,-0.6021919314603965,agreement
fluorouracil,87,0.7931034482758621,0.9915516524255434,0.5556402700429748,0.05747126436781609,0.5517241379310345,fluorouracil,11.227520797262487,0.9456011281546424,0.1420779566316349,0.4012771052281495,0.0756551815883996,0.0181322336038313,0,0.6996135564855039,-0.5957544978566373,1.3613197228063636,-1.9570742206630007,agreement
fluoxetine,1008,1.064484126984127,1.195024829063522,0.6030186636671927,0.12400793650793651,0.33134920634920634,fluoxetine,11.774720336595148,0.713806217185792,0.102143544352511,0.3105791802963248,0.0508755050990956,0.0371598999422743,0,0.5382873336952795,0.22115350432291703,0.47676638008928357,-0.25561287576636654,agreement
fluticasone,143,0.45454545454545453,0.6349307566284633,0.5737192006772524,0.055944055944055944,0.7062937062937062,fluticasone,12.491052319790992,0.4691450989841791,0.0521083227422108,0.2267415189549758,0.0164544682003113,0.0170184924759161,0,0.3312991312083427,-2.027522892761125,-0.6581520680473089,-1.3693708247138159,agreement
fluvoxamine,150,0.9066666666666666,1.0732458963612972,0.6502701997509958,0.17333333333333334,0.5066666666666667,fluvoxamine,7.75833346749091,0.7884615384615384,0.1094017094017094,0.3799145299145299,0.0645299145299145,0.0294871794871794,0,0.608162393162393,-0.26776688442361785,0.8598920515094863,-1.1276589359331042,agreement
focalin,54,1.2222222222222223,1.269028463842144,0.5845048013285497,0.12962962962962962,0.25925925925925924,focalin,8.329416783939319,0.3739130434782609,0.0086893555394641,0.0946174269852763,0.0156891141684769,0.0173787110789283,0,0.19288837116561183,0.5182647129840481,-1.4170596922778065,1.9353244052618546,agreement
focalin xr,61,1.1967213114754098,1.262282826225384,0.5996029208368385,0.13114754098360656,0.2459016393442623,focalin xr,8.329416783939319,0.3739130434782609,0.0086893555394641,0.0946174269852763,0.0156891141684769,0.0173787110789283,0,0.19288837116561183,0.4911821980305456,-1.4170596922778065,1.908241890308352,agreement
forteo,54,0.8148148148148148,0.9405234274841113,0.7680462720155675,0.18518518518518517,0.6111111111111112,forteo,11.62294511000878,0.3709855142573033,0.0473174533499359,0.2159026776196149,0.006181189475853,0.007739924213242,0,0.27692734496688615,-0.8006235915644592,-0.9562731325435466,0.15564954097908745,agreement
frovatriptan,39,0.8205128205128205,0.9906729465303502,0.6356385023757682,0.07692307692307693,0.5384615384615384,frovatriptan,6.6039438246004725,0.7530529172320217,0.0067842605156037,0.1696065128900949,0.0176390773405698,0.0284938941655359,0,0.35156037991858863,-0.5992823430950436,-0.5470594324900091,-0.05222291060503448,agreement
